state,district,month,age_0_5,age_5_17,age_18_greater,total_enrollments,child_enrolment_ratio,teen_enrolment_ratio,adult_enrolment_ratio,risk_score
Uttar Pradesh,Bijnor,2025-11,3559,884,11,4454,0.7990570273911091,0.1984732824427481,0.002469690166142793,0.5392231701841042
Uttar Pradesh,Bijnor,2025-12,1943,436,10,2389,0.8133110087902888,0.18250313938886564,0.004185851820845542,0.5431561322729176
Uttar Pradesh,Budaun,2025-04,480,267,13,760,0.631578947368421,0.3513157894736842,0.017105263157894738,0.48605263157894735
Uttar Pradesh,Budaun,2025-05,222,228,11,461,0.48156182212581344,0.4945770065075922,0.02386117136659436,0.43969631236442513
Uttar Pradesh,Budaun,2025-06,210,353,12,575,0.3652173913043478,0.6139130434782609,0.020869565217391306,0.40539130434782605
Uttar Pradesh,Budaun,2025-07,1617,1656,53,3326,0.4861695730607336,0.4978953698135899,0.01593505712567649,0.4426638604930848
Uttar Pradesh,Budaun,2025-09,2091,2180,104,4375,0.47794285714285717,0.4982857142857143,0.023771428571428572,0.4386285714285714
Uttar Pradesh,Budaun,2025-10,770,855,61,1686,0.45670225385527874,0.5071174377224199,0.036180308422301306,0.4297746144721233
Uttar Pradesh,Budaun,2025-11,1480,1104,53,2637,0.5612438376943496,0.41865756541524457,0.020098596890405763,0.4643534319302237
Uttar Pradesh,Budaun,2025-12,903,764,42,1709,0.5283791691047396,0.4470450555880632,0.024575775307197192,0.4535985956699824
Uttar Pradesh,Bulandshahar,2025-09,40,26,0,66,0.6060606060606061,0.3939393939393939,0.0,0.4818181818181818
Uttar Pradesh,Bulandshahar,2025-10,33,7,0,40,0.825,0.175,0.0,0.5475
Uttar Pradesh,Bulandshahar,2025-11,32,29,0,61,0.5245901639344263,0.47540983606557374,0.0,0.45737704918032784
Uttar Pradesh,Bulandshahar,2025-12,10,8,0,18,0.5555555555555556,0.4444444444444444,0.0,0.4666666666666667
Uttar Pradesh,Bulandshahr,2025-03,19,32,10,61,0.3114754098360656,0.5245901639344263,0.16393442622950818,0.3606557377049181
Uttar Pradesh,Bulandshahr,2025-04,612,527,49,1188,0.5151515151515151,0.4436026936026936,0.041245791245791245,0.4462962962962963
Uttar Pradesh,Bulandshahr,2025-06,166,297,14,477,0.3480083857442348,0.6226415094339622,0.029350104821802937,0.3985324947589099
Uttar Pradesh,Bulandshahr,2025-07,604,749,11,1364,0.44281524926686217,0.5491202346041055,0.008064516129032258,0.4312316715542522
Uttar Pradesh,Bulandshahr,2025-09,2691,2361,32,5084,0.5293076317859953,0.46439811172305273,0.006294256490952006,0.45753343823760817
Uttar Pradesh,Bulandshahr,2025-10,1495,1024,35,2554,0.5853563038371182,0.4009397024275646,0.01370399373531715,0.472866092404072
Uttar Pradesh,Bulandshahr,2025-11,2070,1503,37,3610,0.5734072022160664,0.41634349030470913,0.010249307479224376,0.469972299168975
Uttar Pradesh,Bulandshahr,2025-12,1498,1028,21,2547,0.5881429132312525,0.40361209265802905,0.008244994110718492,0.474793875147232
Uttar Pradesh,Chandauli,2025-04,195,192,41,428,0.45560747663551404,0.4485981308411215,0.09579439252336448,0.4175233644859813
Uttar Pradesh,Chandauli,2025-05,214,191,14,419,0.5107398568019093,0.45584725536992843,0.03341288782816229,0.44653937947494027
Uttar Pradesh,Chandauli,2025-06,138,314,15,467,0.2955032119914347,0.6723768736616702,0.032119914346895075,0.3822269807280514
Uttar Pradesh,Chandauli,2025-07,609,949,47,1605,0.3794392523364486,0.5912772585669782,0.029283489096573207,0.4079750778816199
Uttar Pradesh,Chandauli,2025-09,1329,1488,22,2839,0.4681225783726664,0.5241282141599155,0.007749207467418105,0.4388869320183163
Uttar Pradesh,Chandauli,2025-10,506,510,7,1023,0.4946236559139785,0.49853372434017595,0.006842619745845552,0.4470185728250244
Uttar Pradesh,Chandauli,2025-11,973,922,20,1915,0.5080939947780679,0.4814621409921671,0.010443864229765013,0.45033942558746737
Uttar Pradesh,Chandauli,2025-12,441,420,9,870,0.506896551724138,0.4827586206896552,0.010344827586206896,0.45
Uttar Pradesh,Chitrakoot,2025-09,924,796,6,1726,0.5353418308227115,0.46118192352259557,0.0034762456546929316,0.45990730011587483
Uttar Pradesh,Chitrakoot,2025-10,659,547,4,1210,0.5446280991735537,0.45206611570247934,0.003305785123966942,0.4627272727272727
Uttar Pradesh,Chitrakoot,2025-11,683,567,1,1251,0.5459632294164668,0.45323741007194246,0.0007993605115907274,0.46362909672262187
Uttar Pradesh,Chitrakoot,2025-12,685,526,3,1214,0.5642504118616145,0.4332784184514003,0.002471169686985173,0.46878088962108727
Uttar Pradesh,Deoria,2025-05,384,503,20,907,0.42337375964718854,0.5545755237045203,0.022050716648291068,0.42260198456449827
Uttar Pradesh,Deoria,2025-07,130,240,11,381,0.34120734908136485,0.6299212598425197,0.028871391076115485,0.39658792650918634
Uttar Pradesh,Deoria,2025-09,1694,1899,10,3603,0.47016375242853176,0.5270607826810991,0.002775464890369137,0.4404940327504857
Uttar Pradesh,Deoria,2025-10,723,915,28,1666,0.4339735894357743,0.5492196878751501,0.01680672268907563,0.4268307322929171
Uttar Pradesh,Deoria,2025-11,1013,1184,37,2234,0.45344673231871085,0.5299910474485229,0.01656222023276634,0.43272157564906
Uttar Pradesh,Deoria,2025-12,756,702,8,1466,0.5156889495225102,0.47885402455661663,0.005457025920873124,0.4536152796725784
Uttar Pradesh,Etah,2025-04,724,354,13,1091,0.6636113657195234,0.3244729605866178,0.011915673693858845,0.4967002749770852
Uttar Pradesh,Etah,2025-05,1092,457,48,1597,0.6837820914214151,0.28616155291170947,0.03005635566687539,0.49912335629304944
Uttar Pradesh,Etah,2025-07,2059,1625,48,3732,0.5517148981779206,0.4354233654876742,0.012861736334405145,0.46294212218649516
Uttar Pradesh,Etah,2025-09,956,686,10,1652,0.5786924939467313,0.4152542372881356,0.006053268765133172,0.47239709443099276
Uttar Pradesh,Etah,2025-10,479,332,4,815,0.5877300613496933,0.40736196319018403,0.0049079754601227,0.4753374233128835
Uttar Pradesh,Etah,2025-11,835,582,24,1441,0.5794587092297016,0.4038861901457321,0.016655100624566273,0.4705065926439972
Uttar Pradesh,Etah,2025-12,615,309,12,936,0.657051282051282,0.3301282051282051,0.01282051282051282,0.494551282051282
Uttar Pradesh,Etawah,2025-04,348,226,16,590,0.5898305084745763,0.38305084745762713,0.02711864406779661,0.4715254237288136
Uttar Pradesh,Etawah,2025-07,551,456,16,1023,0.5386119257086999,0.44574780058651026,0.015640273704789834,0.458455522971652
Uttar Pradesh,Etawah,2025-09,1155,994,14,2163,0.5339805825242718,0.459546925566343,0.006472491909385114,0.4588996763754045
Uttar Pradesh,Etawah,2025-10,581,378,41,1000,0.581,0.378,0.041,0.46609999999999996
Uttar Pradesh,Etawah,2025-11,906,512,26,1444,0.6274238227146814,0.3545706371191136,0.018005540166204988,0.4846260387811634
Uttar Pradesh,Etawah,2025-12,632,299,3,934,0.6766595289079229,0.32012847965738755,0.0032119914346895075,0.502355460385439
Uttar Pradesh,Faizabad,2025-09,1576,1293,1,2870,0.5491289198606272,0.4505226480836237,0.0003484320557491289,0.4646689895470383
Uttar Pradesh,Faizabad,2025-10,841,572,0,1413,0.5951875442321303,0.4048124557678698,0.0,0.47855626326963907
Uttar Pradesh,Faizabad,2025-11,956,636,0,1592,0.6005025125628141,0.39949748743718594,0.0,0.4801507537688442
Uttar Pradesh,Faizabad,2025-12,679,370,2,1051,0.6460513796384396,0.3520456707897241,0.0019029495718363464,0.4934348239771646
Uttar Pradesh,Farrukhabad,2025-06,73,102,11,186,0.3924731182795699,0.5483870967741935,0.05913978494623656,0.40591397849462363
Uttar Pradesh,Farrukhabad,2025-09,843,1069,17,1929,0.4370139968895801,0.5541731467081389,0.008812856402280975,0.42934162778641777
Uttar Pradesh,Farrukhabad,2025-10,444,551,22,1017,0.4365781710914454,0.5417895771878073,0.021632251720747297,0.4266470009832842
Uttar Pradesh,Farrukhabad,2025-11,792,730,30,1552,0.5103092783505154,0.47036082474226804,0.019329896907216496,0.4492268041237113
Uttar Pradesh,Farrukhabad,2025-12,692,492,2,1186,0.5834738617200674,0.4148397976391231,0.0016863406408094434,0.47470489038785835
Uttar Pradesh,Fatehpur,2025-04,166,136,10,312,0.532051282051282,0.4358974358974359,0.03205128205128205,0.45320512820512815
Uttar Pradesh,Fatehpur,2025-05,274,224,11,509,0.5383104125736738,0.4400785854616896,0.021611001964636542,0.4571709233791748
Uttar Pradesh,Fatehpur,2025-06,251,344,14,609,0.4121510673234811,0.5648604269293924,0.022988505747126436,0.419047619047619
Uttar Pradesh,Fatehpur,2025-07,1271,1283,86,2640,0.48143939393939394,0.48598484848484846,0.03257575757575758,0.4379166666666667
Uttar Pradesh,Fatehpur,2025-09,1641,1516,13,3170,0.5176656151419559,0.4782334384858044,0.004100946372239748,0.4544794952681388
Uttar Pradesh,Fatehpur,2025-10,855,709,44,1608,0.5317164179104478,0.44092039800995025,0.02736318407960199,0.4540422885572139
Uttar Pradesh,Fatehpur,2025-11,1185,856,41,2082,0.569164265129683,0.4111431316042267,0.0196926032660903,0.46681075888568685
Uttar Pradesh,Fatehpur,2025-12,883,514,6,1403,0.6293656450463293,0.36635780470420526,0.0042765502494654314,0.48795438346400566
Uttar Pradesh,Firozabad,2025-03,93,77,21,191,0.4869109947643979,0.4031413612565445,0.1099476439790576,0.42408376963350786
Uttar Pradesh,Firozabad,2025-06,1568,809,21,2398,0.6538782318598833,0.33736447039199335,0.008757297748123435,0.49441201000834023
Uttar Pradesh,Firozabad,2025-07,1940,1040,10,2990,0.6488294314381271,0.34782608695652173,0.0033444816053511705,0.4939799331103679
Uttar Pradesh,Firozabad,2025-09,1380,1269,21,2670,0.5168539325842697,0.4752808988764045,0.007865168539325843,0.4534831460674158
Uttar Pradesh,Firozabad,2025-10,645,532,11,1188,0.5429292929292929,0.4478114478114478,0.009259259259259259,0.46102693602693606
Uttar Pradesh,Firozabad,2025-11,887,670,35,1592,0.5571608040201005,0.42085427135678394,0.02198492462311558,0.46275125628140706
Uttar Pradesh,Firozabad,2025-12,737,529,5,1271,0.5798583792289536,0.4162077104642014,0.003933910306845004,0.47317073170731705
Uttar Pradesh,Gautam Buddha Nagar,2025-03,175,636,72,883,0.19818799546998866,0.7202718006795017,0.08154020385050963,0.3431483578708947
Uttar Pradesh,Gautam Buddha Nagar,2025-04,1192,1186,113,2491,0.47852268165395423,0.4761140104375753,0.04536330790847049,0.4344841429144921
Uttar Pradesh,Gautam Buddha Nagar,2025-05,867,915,52,1834,0.4727371864776445,0.4989094874591058,0.028353326063249727,0.4361504907306434
Uttar Pradesh,Gautam Buddha Nagar,2025-06,805,1017,87,1909,0.42168674698795183,0.532739654269251,0.045573598742797275,0.4173913043478261
Uttar Pradesh,Gautam Buddha Nagar,2025-07,1392,1633,150,3175,0.4384251968503937,0.5143307086614173,0.047244094488188976,0.42207874015748037
Uttar Pradesh,Gautam Buddha Nagar,2025-09,1489,1627,54,3170,0.4697160883280757,0.5132492113564668,0.017034700315457414,0.43750788643533123
Uttar Pradesh,Gautam Buddha Nagar,2025-10,988,725,27,1740,0.5678160919540229,0.4166666666666667,0.015517241379310345,0.46724137931034476
Uttar Pradesh,Gautam Buddha Nagar,2025-11,1320,1022,45,2387,0.5529953917050692,0.4281524926686217,0.018852115626309174,0.4621281943862589
Uttar Pradesh,Gautam Buddha Nagar,2025-12,774,557,37,1368,0.5657894736842105,0.4071637426900585,0.027046783625730993,0.464327485380117
Uttar Pradesh,Ghaziabad,2025-03,129,471,89,689,0.18722786647314948,0.683599419448476,0.12917271407837447,0.3303338171262699
Uttar Pradesh,Ghaziabad,2025-05,882,747,37,1666,0.5294117647058824,0.44837935174069626,0.02220888355342137,0.4543817527010804
Uttar Pradesh,Ghaziabad,2025-06,1145,1293,42,2480,0.46169354838709675,0.5213709677419355,0.016935483870967744,0.4351209677419354
Uttar Pradesh,Ghaziabad,2025-07,1776,1881,59,3716,0.47793326157158234,0.5061894510226049,0.015877287405812703,0.4402045209903121
Uttar Pradesh,Ghaziabad,2025-09,2979,2524,71,5574,0.5344456404736275,0.4528166487262289,0.012737710800143524,0.4577861499820596
Uttar Pradesh,Ghaziabad,2025-10,1473,1156,30,2659,0.553967657013915,0.4347499059796916,0.011282437006393382,0.4639338097028959
Uttar Pradesh,Ghaziabad,2025-11,2356,1753,51,4160,0.5663461538461538,0.42139423076923077,0.012259615384615384,0.46745192307692307
Uttar Pradesh,Ghaziabad,2025-12,1244,868,14,2126,0.5851364063969896,0.4082784571966134,0.00658513640639699,0.47422389463781744
Uttar Pradesh,Ghazipur,2025-09,1772,3069,26,4867,0.36408465173618243,0.6305732484076433,0.005342099856174234,0.4081569755496199
Uttar Pradesh,Ghazipur,2025-10,769,1305,17,2091,0.367766618842659,0.624103299856528,0.008130081300813009,0.40870396939263504
Uttar Pradesh,Ghazipur,2025-11,1018,1636,18,2672,0.3809880239520958,0.6122754491017964,0.006736526946107785,0.41294910179640715
Uttar Pradesh,Ghazipur,2025-12,764,884,10,1658,0.46079613992762364,0.5331724969843185,0.006031363088057901,0.43703256936067547
Uttar Pradesh,Gonda,2025-04,392,260,50,702,0.5584045584045584,0.37037037037037035,0.07122507122507123,0.45327635327635324
Uttar Pradesh,Gonda,2025-07,1120,1506,96,2722,0.4114621601763409,0.553269654665687,0.03526818515797208,0.4163850110213078
Uttar Pradesh,Gonda,2025-09,2144,2479,66,4689,0.45724034975474515,0.528684154403924,0.014075495841330775,0.43435700575815733
Uttar Pradesh,Gonda,2025-10,1111,1213,23,2347,0.4733702599062633,0.5168299957392416,0.0097997443544951,0.44005112910097993
Uttar Pradesh,Gonda,2025-11,1629,1273,24,2926,0.5567327409432673,0.43506493506493504,0.008202323991797676,0.4653793574846206
Uttar Pradesh,Gonda,2025-12,1049,763,69,1881,0.5576820839978734,0.40563530037214246,0.03668261562998405,0.45996810207336525
Uttar Pradesh,Gorakhpur,2025-03,13,36,11,60,0.21666666666666667,0.6,0.18333333333333332,0.3283333333333333
Uttar Pradesh,Gorakhpur,2025-04,378,727,86,1191,0.31738035264483627,0.6104114189756508,0.07220822837951302,0.38077246011754823
Uttar Pradesh,Gorakhpur,2025-05,129,352,41,522,0.2471264367816092,0.6743295019157088,0.07854406130268199,0.35842911877394634
Uttar Pradesh,Gorakhpur,2025-06,213,572,41,826,0.25786924939467315,0.6924939467312349,0.04963680387409201,0.3674334140435835
Uttar Pradesh,Gorakhpur,2025-07,1187,2262,130,3579,0.33165688739871474,0.6320201173512154,0.03632299525006985,0.3922324671696005
Uttar Pradesh,Gorakhpur,2025-09,1898,3260,27,5185,0.3660559305689489,0.6287367405978785,0.005207328833172613,0.4087753134040502
Uttar Pradesh,Gorakhpur,2025-10,1117,1669,52,2838,0.39358703312191684,0.5880902043692742,0.018322762508809022,0.4144115574348133
Uttar Pradesh,Gorakhpur,2025-11,1534,2063,29,3626,0.4230557087699945,0.5689464975179261,0.007997793712079426,0.4253171538885825
Uttar Pradesh,Gorakhpur,2025-12,985,1149,8,2142,0.4598506069094304,0.5364145658263305,0.003734827264239029,0.43720821661998127
Uttar Pradesh,Hamirpur,2025-09,777,584,10,1371,0.5667396061269147,0.4259664478482859,0.007293946024799417,0.4685630926331145
Uttar Pradesh,Hamirpur,2025-10,306,260,8,574,0.5331010452961672,0.4529616724738676,0.013937282229965157,0.4571428571428571
Uttar Pradesh,Hamirpur,2025-11,572,357,5,934,0.6124197002141327,0.3822269807280514,0.0053533190578158455,0.4826552462526766
Uttar Pradesh,Hamirpur,2025-12,385,197,4,586,0.6569965870307167,0.3361774744027304,0.006825938566552901,0.49573378839590443
Uttar Pradesh,Hapur,2025-05,681,450,11,1142,0.5963222416812609,0.39404553415061294,0.009632224168126095,0.47697022767075303
Uttar Pradesh,Hapur,2025-07,1010,770,11,1791,0.5639307649357901,0.42992741485203795,0.006141820212171971,0.46795086543830267
Uttar Pradesh,Hapur,2025-09,904,553,5,1462,0.6183310533515732,0.37824897400820795,0.003419972640218878,0.4848153214774282
Uttar Pradesh,Hapur,2025-10,554,338,2,894,0.6196868008948546,0.378076062639821,0.0022371364653243847,0.48545861297539156
Uttar Pradesh,Hapur,2025-11,679,366,7,1052,0.6454372623574145,0.34790874524714827,0.006653992395437262,0.4923003802281369
Uttar Pradesh,Hapur,2025-12,622,294,5,921,0.6753528773072747,0.31921824104234525,0.0054288816503800215,0.5015200868621064
Uttar Pradesh,Hardoi,2025-06,1123,1368,44,2535,0.4429980276134122,0.5396449704142012,0.01735700197238659,0.4294280078895464
Uttar Pradesh,Hardoi,2025-07,4089,4330,75,8494,0.48139863433011537,0.5097716034848128,0.008829762185071815,0.4426536378620203
Uttar Pradesh,Hardoi,2025-09,2670,2696,49,5415,0.4930747922437673,0.49787626962142195,0.00904893813481071,0.446112650046168
Uttar Pradesh,Hardoi,2025-10,1424,1237,53,2714,0.524686809137804,0.4557848194546794,0.019528371407516582,0.4535003684598379
Uttar Pradesh,Hardoi,2025-11,1929,1741,63,3733,0.5167425663005626,0.4663809268684704,0.01687650683096705,0.4516474685239754
Uttar Pradesh,Hardoi,2025-12,1356,918,28,2302,0.5890529973935708,0.3987836663770634,0.01216333622936577,0.47428323197219796
Uttar Pradesh,Hathras,2025-05,478,319,11,808,0.5915841584158416,0.3948019801980198,0.013613861386138614,0.47475247524752473
Uttar Pradesh,Hathras,2025-06,174,282,12,468,0.3717948717948718,0.6025641025641025,0.02564102564102564,0.4064102564102564
Uttar Pradesh,Hathras,2025-09,1017,796,16,1829,0.5560415527610716,0.43521049753963914,0.008747949699289229,0.4650628758884636
Uttar Pradesh,Hathras,2025-10,497,328,10,835,0.5952095808383233,0.39281437125748503,0.011976047904191617,0.47616766467065863
Uttar Pradesh,Hathras,2025-11,827,503,24,1354,0.6107828655834564,0.37149187592319055,0.01772525849335303,0.4796898079763663
Uttar Pradesh,Hathras,2025-12,822,368,9,1199,0.6855713094245204,0.30692243536280234,0.007506255212677231,0.5041701417848206
Uttar Pradesh,Jalaun,2025-04,221,102,26,349,0.6332378223495702,0.2922636103151863,0.07449856733524356,0.47507163323782226
Uttar Pradesh,Jalaun,2025-06,228,277,16,521,0.43761996161228406,0.5316698656429942,0.030710172744721688,0.42514395393474086
Uttar Pradesh,Jalaun,2025-09,756,986,22,1764,0.42857142857142855,0.5589569160997733,0.012471655328798186,0.4260770975056689
Uttar Pradesh,Jalaun,2025-10,389,400,17,806,0.4826302729528536,0.49627791563275436,0.02109181141439206,0.44057071960297767
Uttar Pradesh,Jalaun,2025-11,726,583,17,1326,0.5475113122171946,0.4396681749622926,0.01282051282051282,0.46168929110105583
Uttar Pradesh,Jalaun,2025-12,471,293,27,791,0.595448798988622,0.37041719342604296,0.03413400758533502,0.4718078381795196
Uttar Pradesh,Jaunpur,2025-03,70,213,51,334,0.20958083832335328,0.6377245508982036,0.15269461077844312,0.3323353293413174
Uttar Pradesh,Jaunpur,2025-04,662,800,64,1526,0.4338138925294889,0.5242463958060288,0.04193971166448231,0.4217562254259502
Uttar Pradesh,Jaunpur,2025-07,262,766,38,1066,0.24577861163227016,0.7185741088180112,0.03564727954971857,0.3666041275797373
Uttar Pradesh,Jaunpur,2025-09,1516,3510,9,5035,0.30109235352532276,0.6971201588877854,0.0017874875868917578,0.38997020854021847
Uttar Pradesh,Jaunpur,2025-10,943,1942,8,2893,0.3259592118907708,0.6712754925682682,0.00276529554096094,0.397234704459039
Uttar Pradesh,Jaunpur,2025-11,1079,1984,32,3095,0.34862681744749596,0.6410339256865912,0.010339256865912763,0.40252019386106624
Uttar Pradesh,Jaunpur,2025-12,868,1022,14,1904,0.45588235294117646,0.5367647058823529,0.007352941176470588,0.4352941176470588
Uttar Pradesh,Jhansi,2025-07,78,76,13,167,0.46706586826347307,0.4550898203592814,0.07784431137724551,0.4245508982035928
Uttar Pradesh,Jhansi,2025-09,1477,1050,10,2537,0.5821836815135988,0.4138746551044541,0.003941663381947182,0.4738667717776902
Uttar Pradesh,Jhansi,2025-10,706,401,16,1123,0.628673196794301,0.3570792520035619,0.014247551202137132,0.4857524487978629
Uttar Pradesh,Jhansi,2025-11,1369,651,20,2040,0.671078431372549,0.3191176470588235,0.00980392156862745,0.49936274509803913
Uttar Pradesh,Jhansi,2025-12,940,341,12,1293,0.7269914926527455,0.2637277648878577,0.009280742459396751,0.5162412993039442
