state,district,month,bio_age_5_17,bio_age_17_,total_bio_updates,child_bio_ratio,adult_bio_ratio,bio_risk_score,month_name
Telangana,Medchal−malkajgiri,2025-12,1063,343,1406,0.7560455192034139,0.24395448079658605,0.6024182076813656,December
Telangana,Mulugu,2025-03,89,190,279,0.31899641577060933,0.6810035842293907,0.42759856630824367,March
Telangana,Mulugu,2025-04,148,257,405,0.3654320987654321,0.6345679012345679,0.4461728395061728,April
Telangana,Mulugu,2025-05,310,276,586,0.5290102389078498,0.4709897610921502,0.5116040955631399,May
Telangana,Mulugu,2025-06,404,466,870,0.46436781609195404,0.535632183908046,0.4857471264367816,June
Telangana,Mulugu,2025-07,202,557,759,0.26613965744400525,0.7338603425559947,0.40645586297760206,July
Telangana,Mulugu,2025-09,178,429,607,0.2932454695222405,0.7067545304777595,0.41729818780889616,September
Telangana,Mulugu,2025-10,204,320,524,0.3893129770992366,0.6106870229007634,0.45572519083969465,October
Telangana,Mulugu,2025-11,478,231,709,0.6741889985895627,0.32581100141043723,0.569675599435825,November
Telangana,Mulugu,2025-12,340,308,648,0.5246913580246914,0.47530864197530864,0.5098765432098765,December
Telangana,Nagarkurnool,2025-03,523,659,1182,0.44247038917089676,0.5575296108291032,0.4769881556683587,March
Telangana,Nagarkurnool,2025-04,372,550,922,0.403470715835141,0.596529284164859,0.4613882863340564,April
Telangana,Nagarkurnool,2025-05,564,397,961,0.586888657648283,0.413111342351717,0.5347554630593132,May
Telangana,Nagarkurnool,2025-06,620,593,1213,0.5111294311624073,0.4888705688375927,0.5044517724649629,June
Telangana,Nagarkurnool,2025-07,582,947,1529,0.3806409417920209,0.6193590582079791,0.45225637671680835,July
Telangana,Nagarkurnool,2025-09,643,803,1446,0.44467496542185336,0.5553250345781466,0.4778699861687413,September
Telangana,Nagarkurnool,2025-10,1499,454,1953,0.767537122375832,0.23246287762416795,0.6070148489503329,October
Telangana,Nagarkurnool,2025-11,1221,438,1659,0.7359855334538878,0.2640144665461121,0.5943942133815551,November
Telangana,Nagarkurnool,2025-12,1186,403,1589,0.7463813719320327,0.25361862806796726,0.598552548772813,December
Telangana,Nalgonda,2025-03,5924,6791,12715,0.4659064097522611,0.5340935902477388,0.4863625639009044,March
Telangana,Nalgonda,2025-04,5769,5451,11220,0.5141711229946524,0.4858288770053476,0.5056684491978609,April
Telangana,Nalgonda,2025-05,9860,5568,15428,0.6390977443609023,0.3609022556390977,0.5556390977443609,May
Telangana,Nalgonda,2025-06,12083,6967,19050,0.6342782152230971,0.36572178477690287,0.5537112860892388,June
Telangana,Nalgonda,2025-07,8640,9435,18075,0.47800829875518674,0.5219917012448133,0.4912033195020747,July
Telangana,Nalgonda,2025-09,6057,6535,12592,0.4810196950444727,0.5189803049555273,0.49240787801778907,September
Telangana,Nalgonda,2025-10,10267,6036,16303,0.6297613936085383,0.37023860639146167,0.5519045574434153,October
Telangana,Nalgonda,2025-11,10971,5769,16740,0.6553763440860215,0.3446236559139785,0.5621505376344086,November
Telangana,Nalgonda,2025-12,10550,5316,15866,0.6649439052061011,0.3350560947938989,0.5659775620824404,December
Telangana,Narayanpet,2025-03,236,356,592,0.39864864864864863,0.6013513513513513,0.45945945945945943,March
Telangana,Narayanpet,2025-04,190,257,447,0.4250559284116331,0.5749440715883669,0.4700223713646532,April
Telangana,Narayanpet,2025-05,193,213,406,0.4753694581280788,0.5246305418719212,0.49014778325123143,May
Telangana,Narayanpet,2025-06,342,476,818,0.4180929095354523,0.5819070904645477,0.4672371638141809,June
Telangana,Narayanpet,2025-07,416,726,1142,0.36427320490367776,0.6357267950963222,0.4457092819614711,July
Telangana,Narayanpet,2025-09,426,423,849,0.5017667844522968,0.49823321554770317,0.5007067137809187,September
Telangana,Narayanpet,2025-10,325,315,640,0.5078125,0.4921875,0.503125,October
Telangana,Narayanpet,2025-11,359,270,629,0.5707472178060413,0.4292527821939587,0.5282988871224166,November
Telangana,Narayanpet,2025-12,442,322,764,0.5785340314136126,0.4214659685863874,0.5314136125654451,December
Telangana,Nirmal,2025-03,270,435,705,0.3829787234042553,0.6170212765957447,0.4531914893617021,March
Telangana,Nirmal,2025-04,263,423,686,0.38338192419825073,0.6166180758017493,0.45335276967930027,April
Telangana,Nirmal,2025-05,397,474,871,0.45579793340987373,0.5442020665901263,0.48231917336394947,May
Telangana,Nirmal,2025-06,652,623,1275,0.5113725490196078,0.4886274509803922,0.5045490196078432,June
Telangana,Nirmal,2025-07,489,1008,1497,0.32665330661322645,0.6733466933867736,0.43066132264529056,July
Telangana,Nirmal,2025-09,876,1035,1911,0.45839874411302983,0.5416012558869702,0.4833594976452119,September
Telangana,Nirmal,2025-10,889,1038,1927,0.461338868707836,0.538661131292164,0.48453554748313443,October
Telangana,Nirmal,2025-11,1129,1042,2171,0.5200368493781667,0.47996315062183326,0.5080147397512667,November
Telangana,Nirmal,2025-12,1275,1006,2281,0.5589653660675142,0.44103463393248576,0.5235861464270057,December
Telangana,Nizamabad,2025-03,5437,6172,11609,0.4683435265742097,0.5316564734257904,0.48733741062968383,March
Telangana,Nizamabad,2025-04,4441,4610,9051,0.49066401502596396,0.509335984974036,0.4962656060103855,April
Telangana,Nizamabad,2025-05,6063,4904,10967,0.5528403391994164,0.44715966080058356,0.5211361356797666,May
Telangana,Nizamabad,2025-06,7836,5991,13827,0.5667172922542851,0.4332827077457149,0.5266869169017141,June
Telangana,Nizamabad,2025-07,6278,8344,14622,0.4293530296813021,0.5706469703186978,0.4717412118725208,July
Telangana,Nizamabad,2025-09,5185,5988,11173,0.4640651570750917,0.5359348429249082,0.4856260628300366,September
Telangana,Nizamabad,2025-10,6868,7184,14052,0.488756048961002,0.511243951038998,0.4955024195844008,October
Telangana,Nizamabad,2025-11,9572,5629,15201,0.6296954147753437,0.37030458522465626,0.5518781659101375,November
Telangana,Nizamabad,2025-12,11434,5260,16694,0.6849167365520547,0.31508326344794535,0.5739666946208218,December
Telangana,Peddapalli,2025-03,147,495,642,0.22897196261682243,0.7710280373831776,0.39158878504672895,March
Telangana,Peddapalli,2025-04,89,267,356,0.25,0.75,0.39999999999999997,April
Telangana,Peddapalli,2025-05,278,363,641,0.43369734789391573,0.5663026521060842,0.4734789391575662,May
Telangana,Peddapalli,2025-06,278,473,751,0.37017310252996005,0.62982689747004,0.44806924101198403,June
Telangana,Peddapalli,2025-07,219,527,746,0.2935656836461126,0.7064343163538874,0.417426273458445,July
Telangana,Peddapalli,2025-09,199,892,1091,0.18240146654445463,0.8175985334555453,0.37296058661778186,September
Telangana,Peddapalli,2025-10,272,322,594,0.45791245791245794,0.5420875420875421,0.48316498316498313,October
Telangana,Peddapalli,2025-11,370,380,750,0.49333333333333335,0.5066666666666667,0.4973333333333333,November
Telangana,Peddapalli,2025-12,518,338,856,0.6051401869158879,0.39485981308411217,0.5420560747663552,December
Telangana,Rajanna Sircilla,2025-03,302,440,742,0.40700808625336926,0.5929919137466307,0.4628032345013477,March
Telangana,Rajanna Sircilla,2025-04,212,301,513,0.41325536062378165,0.5867446393762183,0.46530214424951266,April
Telangana,Rajanna Sircilla,2025-05,386,322,708,0.5451977401129944,0.4548022598870056,0.5180790960451978,May
Telangana,Rajanna Sircilla,2025-06,429,412,841,0.5101070154577884,0.48989298454221164,0.5040428061831154,June
Telangana,Rajanna Sircilla,2025-07,311,610,921,0.33767643865363733,0.6623235613463626,0.4350705754614549,July
Telangana,Rajanna Sircilla,2025-09,471,525,996,0.47289156626506024,0.5271084337349398,0.4891566265060241,September
Telangana,Rajanna Sircilla,2025-10,536,355,891,0.6015712682379349,0.3984287317620651,0.540628507295174,October
Telangana,Rajanna Sircilla,2025-11,865,399,1264,0.6843354430379747,0.31566455696202533,0.5737341772151898,November
Telangana,Rajanna Sircilla,2025-12,855,354,1209,0.707196029776675,0.29280397022332505,0.5828784119106699,December
Telangana,Rangareddy,2025-03,71,282,353,0.20113314447592068,0.7988668555240793,0.38045325779036826,March
Telangana,Rangareddy,2025-04,93,260,353,0.26345609065155806,0.7365439093484419,0.4053824362606232,April
Telangana,Rangareddy,2025-05,70,213,283,0.24734982332155478,0.7526501766784452,0.3989399293286219,May
Telangana,Rangareddy,2025-06,117,329,446,0.2623318385650224,0.7376681614349776,0.40493273542600894,June
Telangana,Rangareddy,2025-07,95,328,423,0.22458628841607564,0.7754137115839244,0.3898345153664302,July
Telangana,Rangareddy,2025-09,64,145,209,0.3062200956937799,0.69377990430622,0.4224880382775119,September
Telangana,Rangareddy,2025-10,162,125,287,0.5644599303135889,0.4355400696864111,0.5257839721254356,October
Telangana,Rangareddy,2025-11,82,108,190,0.43157894736842106,0.5684210526315789,0.4726315789473684,November
Telangana,Rangareddy,2025-12,124,118,242,0.512396694214876,0.48760330578512395,0.5049586776859504,December
Telangana,Sangareddy,2025-03,905,938,1843,0.49104720564297344,0.5089527943570266,0.49641888225718933,March
Telangana,Sangareddy,2025-04,687,762,1449,0.474120082815735,0.525879917184265,0.4896480331262939,April
Telangana,Sangareddy,2025-05,964,709,1673,0.576210400478183,0.4237895995218171,0.5304841601912732,May
Telangana,Sangareddy,2025-06,1192,1018,2210,0.539366515837104,0.4606334841628959,0.5157466063348416,June
Telangana,Sangareddy,2025-07,1207,1355,2562,0.4711163153786105,0.5288836846213896,0.4884465261514442,July
Telangana,Sangareddy,2025-09,1442,928,2370,0.6084388185654008,0.39156118143459917,0.5433755274261604,September
Telangana,Sangareddy,2025-10,2040,819,2859,0.7135362014690452,0.2864637985309549,0.585414480587618,October
Telangana,Sangareddy,2025-11,2796,856,3652,0.7656078860898138,0.2343921139101862,0.6062431544359255,November
Telangana,Sangareddy,2025-12,2779,682,3461,0.8029471251083502,0.1970528748916498,0.62117885004334,December
Telangana,Siddipet,2025-03,303,420,723,0.4190871369294606,0.5809128630705395,0.46763485477178424,March
Telangana,Siddipet,2025-04,315,476,791,0.39823008849557523,0.6017699115044248,0.45929203539823005,April
Telangana,Siddipet,2025-05,511,316,827,0.6178960096735188,0.38210399032648124,0.5471584038694075,May
Telangana,Siddipet,2025-06,603,539,1142,0.5280210157618214,0.47197898423817863,0.5112084063047285,June
Telangana,Siddipet,2025-07,456,669,1125,0.4053333333333333,0.5946666666666667,0.4621333333333333,July
Telangana,Siddipet,2025-09,1054,1175,2229,0.4728577837595334,0.5271422162404665,0.48914311350381334,September
Telangana,Siddipet,2025-10,2543,905,3448,0.7375290023201856,0.2624709976798144,0.5950116009280743,October
Telangana,Siddipet,2025-11,2258,890,3148,0.7172808132147395,0.2827191867852605,0.5869123252858958,November
Telangana,Siddipet,2025-12,1998,778,2776,0.7197406340057637,0.2802593659942363,0.5878962536023055,December
Telangana,Suryapet,2025-03,673,1407,2080,0.3235576923076923,0.6764423076923077,0.4294230769230769,March
Telangana,Suryapet,2025-04,513,886,1399,0.3666904932094353,0.6333095067905646,0.44667619728377406,April
Telangana,Suryapet,2025-05,919,1110,2029,0.452932479053721,0.547067520946279,0.4811729916214884,May
Telangana,Suryapet,2025-06,1178,1445,2623,0.44910407929851315,0.5508959207014869,0.4796416317194052,June
Telangana,Suryapet,2025-07,964,1639,2603,0.37034191317710335,0.6296580868228967,0.44813676527084134,July
Telangana,Suryapet,2025-09,846,1299,2145,0.3944055944055944,0.6055944055944056,0.4577622377622378,September
Telangana,Suryapet,2025-10,1243,1314,2557,0.48611654282362143,0.5138834571763786,0.49444661712944854,October
Telangana,Suryapet,2025-11,1398,1152,2550,0.548235294117647,0.45176470588235296,0.5192941176470588,November
Telangana,Suryapet,2025-12,1281,826,2107,0.6079734219269103,0.3920265780730897,0.5431893687707641,December
Telangana,Vikarabad,2025-03,546,548,1094,0.4990859232175503,0.5009140767824497,0.4996343692870201,March
Telangana,Vikarabad,2025-04,409,500,909,0.44994499449944997,0.5500550055005501,0.47997799779977995,April
Telangana,Vikarabad,2025-05,591,465,1056,0.5596590909090909,0.4403409090909091,0.5238636363636364,May
Telangana,Vikarabad,2025-06,837,839,1676,0.49940334128878283,0.5005966587112172,0.49976133651551313,June
Telangana,Vikarabad,2025-07,800,1220,2020,0.39603960396039606,0.6039603960396039,0.4584158415841584,July
Telangana,Vikarabad,2025-09,920,838,1758,0.5233219567690558,0.47667804323094426,0.5093287827076223,September
Telangana,Vikarabad,2025-10,1349,636,1985,0.6795969773299748,0.3204030226700252,0.5718387909319899,October
Telangana,Vikarabad,2025-11,1392,682,2074,0.6711668273866924,0.32883317261330763,0.5684667309546769,November
Telangana,Vikarabad,2025-12,1143,508,1651,0.6923076923076923,0.3076923076923077,0.5769230769230769,December
Telangana,Wanaparthy,2025-03,378,743,1121,0.33719892952720787,0.6628010704727921,0.4348795718108831,March
Telangana,Wanaparthy,2025-04,323,517,840,0.38452380952380955,0.6154761904761905,0.4538095238095238,April
Telangana,Wanaparthy,2025-05,474,501,975,0.48615384615384616,0.5138461538461538,0.49446153846153845,May
Telangana,Wanaparthy,2025-06,632,696,1328,0.4759036144578313,0.5240963855421686,0.49036144578313245,June
Telangana,Wanaparthy,2025-07,493,855,1348,0.36572700296735905,0.634272997032641,0.44629080118694364,July
Telangana,Wanaparthy,2025-09,458,588,1046,0.4378585086042065,0.5621414913957935,0.4751434034416826,September
Telangana,Wanaparthy,2025-10,583,552,1135,0.5136563876651983,0.4863436123348018,0.5054625550660793,October
Telangana,Wanaparthy,2025-11,672,460,1132,0.5936395759717314,0.40636042402826855,0.5374558303886926,November
Telangana,Wanaparthy,2025-12,680,369,1049,0.6482364156339371,0.3517635843660629,0.5592945662535748,December
Telangana,Warangal,2025-03,4294,4369,8663,0.4956712455269537,0.5043287544730463,0.49826849821078145,March
Telangana,Warangal,2025-04,3905,3728,7633,0.5115943927682431,0.48840560723175686,0.5046377571072973,April
Telangana,Warangal,2025-05,6772,3636,10408,0.6506533435818601,0.3493466564181399,0.560261337432744,May
Telangana,Warangal,2025-06,7832,4426,12258,0.6389296785772557,0.3610703214227443,0.5555718714309023,June
Telangana,Warangal,2025-07,5510,5997,11507,0.4788389675849483,0.5211610324150517,0.4915355870339793,July
Telangana,Warangal,2025-09,5626,4377,10003,0.5624312706188144,0.43756872938118563,0.5249725082475257,September
Telangana,Warangal,2025-10,6563,3713,10276,0.6386726352666408,0.3613273647333593,0.5554690541066563,October
Telangana,Warangal,2025-11,7806,3959,11765,0.6634934126646834,0.33650658733531663,0.5653973650658733,November
Telangana,Warangal,2025-12,5997,3100,9097,0.6592283170275915,0.3407716829724085,0.5636913268110366,December
Telangana,Warangal (urban),2025-09,1,5,6,0.16666666666666666,0.8333333333333334,0.36666666666666664,September
Telangana,Warangal (urban),2025-10,1,0,1,1.0,0.0,0.7,October
Telangana,Warangal (urban),2025-11,2,0,2,1.0,0.0,0.7,November
Telangana,Warangal (urban),2025-12,0,2,2,0.0,1.0,0.3,December
Telangana,Warangal Rural,2025-03,163,270,433,0.37644341801385683,0.6235565819861432,0.45057736720554276,March
Telangana,Warangal Rural,2025-04,190,328,518,0.3667953667953668,0.6332046332046332,0.4467181467181467,April
Telangana,Warangal Rural,2025-05,273,263,536,0.5093283582089553,0.4906716417910448,0.5037313432835822,May
Telangana,Warangal Rural,2025-06,383,430,813,0.4710947109471095,0.5289052890528906,0.4884378843788438,June
Telangana,Warangal Rural,2025-07,307,638,945,0.32486772486772486,0.6751322751322751,0.42994708994708997,July
Telangana,Warangal Rural,2025-09,588,527,1115,0.5273542600896861,0.4726457399103139,0.5109417040358745,September
Telangana,Warangal Rural,2025-10,488,323,811,0.6017262638717632,0.39827373612823674,0.5406905055487052,October
Telangana,Warangal Rural,2025-11,659,372,1031,0.6391852570320078,0.36081474296799226,0.555674102812803,November
Telangana,Warangal Rural,2025-12,685,282,967,0.7083764219234746,0.29162357807652534,0.5833505687693898,December
Telangana,Warangal Urban,2025-03,261,492,753,0.3466135458167331,0.6533864541832669,0.43864541832669324,March
Telangana,Warangal Urban,2025-04,278,416,694,0.40057636887608067,0.5994236311239193,0.46023054755043225,April
Telangana,Warangal Urban,2025-05,517,446,963,0.5368639667705088,0.46313603322949115,0.5147455867082036,May
Telangana,Warangal Urban,2025-06,492,518,1010,0.4871287128712871,0.5128712871287129,0.49485148514851485,June
Telangana,Warangal Urban,2025-07,469,732,1201,0.39050791007493757,0.6094920899250624,0.456203164029975,July
Telangana,Warangal Urban,2025-09,496,432,928,0.5344827586206896,0.46551724137931033,0.5137931034482759,September
Telangana,Warangal Urban,2025-10,504,283,787,0.6404066073697586,0.3595933926302414,0.5561626429479034,October
Telangana,Warangal Urban,2025-11,741,317,1058,0.7003780718336484,0.2996219281663516,0.5801512287334594,November
Telangana,Warangal Urban,2025-12,885,304,1189,0.744322960470984,0.255677039529016,0.5977291841883936,December
Telangana,Yadadri.,2025-03,316,708,1024,0.30859375,0.69140625,0.4234375,March
Telangana,Yadadri.,2025-04,320,628,948,0.33755274261603374,0.6624472573839663,0.43502109704641345,April
Telangana,Yadadri.,2025-05,470,541,1011,0.4648862512363996,0.5351137487636004,0.4859545004945598,May
Telangana,Yadadri.,2025-06,658,875,1533,0.4292237442922374,0.5707762557077626,0.47168949771689495,June
Telangana,Yadadri.,2025-07,617,1074,1691,0.3648728562980485,0.6351271437019516,0.44594914251921935,July
Telangana,Yadadri.,2025-09,624,569,1193,0.5230511316010059,0.47694886839899414,0.5092204526404024,September
Telangana,Yadadri.,2025-10,986,525,1511,0.6525479814692257,0.34745201853077434,0.5610191925876903,October
Telangana,Yadadri.,2025-11,1529,464,1993,0.7671851480180633,0.23281485198193677,0.6068740592072253,November
Telangana,Yadadri.,2025-12,1327,443,1770,0.7497175141242938,0.25028248587570623,0.5998870056497174,December
Tripura,Dhalai,2025-03,4853,2723,7576,0.6405755015839493,0.3594244984160507,0.5562302006335796,March
Tripura,Dhalai,2025-04,4161,2012,6173,0.6740644743236676,0.32593552567633244,0.569625789729467,April
Tripura,Dhalai,2025-05,2319,1577,3896,0.5952258726899384,0.4047741273100616,0.5380903490759754,May
Tripura,Dhalai,2025-06,2753,1880,4633,0.5942154111806605,0.40578458881933954,0.5376861644722641,June
